Classifier,Fold,Repeat,train_auc,train_f1_macro,val_auc,val_mcc,val_kappa,val_f1_macro,val_accuracy,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
Gradient Boosting,1,1,1.0,0.9991465628227116,0.8420968000841625,0.4835912824461785,0.48075649422326894,0.46526519550909795,0.6597222222222222,0.4665793528505393,"[0.0, 0.42857142857142855, 0.6792452830188679, 0.7384615384615385, 0.5]","[0.0, 0.45, 0.6101694915254238, 0.8727272727272727, 0.4]","[0.0, 0.43902439024390244, 0.6428571428571429, 0.8, 0.4444444444444444]","[0.0, 0.45, 0.6101694915254238, 0.8727272727272727, 0.4]"
Gradient Boosting,2,1,1.0,1.0,0.8502793937547013,0.4943840624732105,0.4891270580925753,0.4436958874458874,0.6783216783216783,0.430171441461764,"[0.0, 0.7272727272727273, 0.6129032258064516, 0.7575757575757576, 0.3333333333333333]","[0.0, 0.36363636363636365, 0.7307692307692307, 0.8064516129032258, 0.25]","[0.0, 0.48484848484848486, 0.6666666666666666, 0.78125, 0.2857142857142857]","[0.0, 0.36363636363636365, 0.7307692307692307, 0.8064516129032258, 0.25]"
Gradient Boosting,3,1,1.0,0.9991359240061026,0.8704600428051844,0.4972550120795535,0.49628180039138947,0.3742833742833743,0.6853146853146853,0.3882517482517483,"[0.0, 0.29411764705882354, 0.7164179104477612, 0.8035714285714286, 0.0]","[0.0, 0.38461538461538464, 0.7384615384615385, 0.8181818181818182, 0.0]","[0.0, 0.3333333333333333, 0.7272727272727273, 0.8108108108108109, 0.0]","[0.0, 0.38461538461538464, 0.7384615384615385, 0.8181818181818182, 0.0]"
Gradient Boosting,4,1,1.0,1.0,0.8436169741506456,0.48264374111001357,0.4797943851324634,0.41913969087197434,0.6783216783216783,0.4000159209499158,"[0.0, 0.45454545454545453, 0.6818181818181818, 0.7301587301587301, 1.0]","[0.0, 0.3125, 0.7377049180327869, 0.8070175438596491, 0.14285714285714285]","[0.0, 0.37037037037037035, 0.7086614173228346, 0.7666666666666667, 0.25]","[0.0, 0.3125, 0.7377049180327869, 0.8070175438596491, 0.14285714285714285]"
Gradient Boosting,5,1,1.0,1.0,0.8264949992773468,0.48211310512909306,0.4742647058823529,0.3594678098327734,0.6783216783216783,0.35806451612903223,"[0.0, 0.5714285714285714, 0.6533333333333333, 0.7719298245614035, 0.0]","[0.0, 0.2, 0.7903225806451613, 0.8, 0.0]","[0.0, 0.2962962962962963, 0.7153284671532847, 0.7857142857142857, 0.0]","[0.0, 0.2, 0.7903225806451613, 0.8, 0.0]"
Gradient Boosting,6,2,1.0,1.0,0.8514957886346091,0.5210802321940224,0.5179549604382228,0.39267552371000647,0.6944444444444444,0.4005690326445043,"[0.0, 0.4666666666666667, 0.746031746031746, 0.7301587301587301, 0.0]","[0.0, 0.3888888888888889, 0.746031746031746, 0.8679245283018868, 0.0]","[0.0, 0.42424242424242425, 0.746031746031746, 0.7931034482758621, 0.0]","[0.0, 0.3888888888888889, 0.746031746031746, 0.8679245283018868, 0.0]"
Gradient Boosting,7,2,1.0,0.9973411837878248,0.8945956729324467,0.5117854271001722,0.5073598496711555,0.43709396421836183,0.6923076923076923,0.47366514111365365,"[0.0, 0.5454545454545454, 0.6140350877192983, 0.8507462686567164, 0.2]","[0.0, 0.3157894736842105, 0.7608695652173914, 0.7916666666666666, 0.5]","[0.0, 0.4, 0.6796116504854369, 0.8201438848920863, 0.2857142857142857]","[0.0, 0.3157894736842105, 0.7608695652173914, 0.7916666666666666, 0.5]"
Gradient Boosting,8,2,1.0,1.0,0.8496239760188289,0.40310972422485825,0.38717469222378065,0.38466127844431386,0.6153846153846154,0.36727272727272725,"[0.0, 0.42857142857142855, 0.5432098765432098, 0.7692307692307693, 1.0]","[0.0, 0.13636363636363635, 0.7857142857142857, 0.7142857142857143, 0.2]","[0.0, 0.20689655172413793, 0.6423357664233577, 0.7407407407407407, 0.3333333333333333]","[0.0, 0.13636363636363635, 0.7857142857142857, 0.7142857142857143, 0.2]"
Gradient Boosting,9,2,1.0,0.9991392116845071,0.8353249864475967,0.4694025285009062,0.46416861826697897,0.43353448275862067,0.6643356643356644,0.41371297095197007,"[0.0, 0.2, 0.6909090909090909, 0.7323943661971831, 1.0]","[0.0, 0.2, 0.6229508196721312, 0.9122807017543859, 0.3333333333333333]","[0.0, 0.2, 0.6551724137931034, 0.8125, 0.5]","[0.0, 0.2, 0.6229508196721312, 0.9122807017543859, 0.3333333333333333]"
Gradient Boosting,10,2,1.0,1.0,0.8607498485406438,0.5009547390826699,0.49584769664681927,0.39159418511930316,0.6853146853146853,0.40340889184738815,"[0.0, 0.47058823529411764, 0.796875, 0.6610169491525424, 0.0]","[0.0, 0.47058823529411764, 0.6986301369863014, 0.8478260869565217, 0.0]","[0.0, 0.47058823529411764, 0.7445255474452555, 0.7428571428571429, 0.0]","[0.0, 0.47058823529411764, 0.6986301369863014, 0.8478260869565217, 0.0]"
Gradient Boosting,11,3,1.0,1.0,0.811628575684032,0.49501520838496316,0.4937920718025429,0.3899725768321513,0.6736111111111112,0.39574267165060006,"[0.0, 0.4583333333333333, 0.7333333333333333, 0.7368421052631579, 0.0]","[0.0, 0.4782608695652174, 0.676923076923077, 0.8235294117647058, 0.0]","[0.0, 0.46808510638297873, 0.704, 0.7777777777777778, 0.0]","[0.0, 0.4782608695652174, 0.676923076923077, 0.8235294117647058, 0.0]"
Gradient Boosting,12,3,1.0,0.9982520386076207,0.8439076560580203,0.42546379713297366,0.42149454240134343,0.4077871148459383,0.6293706293706294,0.40471974283063056,"[0.0, 0.5, 0.6060606060606061, 0.711864406779661, 0.3333333333333333]","[0.0, 0.4375, 0.7547169811320755, 0.6885245901639344, 0.14285714285714285]","[0.0, 0.4666666666666667, 0.6722689075630253, 0.7, 0.2]","[0.0, 0.4375, 0.7547169811320755, 0.6885245901639344, 0.14285714285714285]"
Gradient Boosting,13,3,1.0,1.0,0.871271892070719,0.4559851494938744,0.4497840596780526,0.34861572535991137,0.6573426573426573,0.3598997493734336,"[0.0, 0.2857142857142857, 0.7222222222222222, 0.7083333333333334, 0.0]","[0.0, 0.2857142857142857, 0.6190476190476191, 0.8947368421052632, 0.0]","[0.0, 0.2857142857142857, 0.6666666666666666, 0.7906976744186046, 0.0]","[0.0, 0.2857142857142857, 0.6190476190476191, 0.8947368421052632, 0.0]"
Gradient Boosting,14,3,1.0,0.9991461277622266,0.869348115968025,0.46858576065926644,0.46219970834292723,0.5218013952892985,0.6573426573426573,0.49335839598997494,"[0.2, 0.4, 0.5774647887323944, 0.8363636363636363, 1.0]","[0.25, 0.19047619047619047, 0.7192982456140351, 0.8070175438596491, 0.5]","[0.2222222222222222, 0.25806451612903225, 0.640625, 0.8214285714285714, 0.6666666666666666]","[0.25, 0.19047619047619047, 0.7192982456140351, 0.8070175438596491, 0.5]"
