Classifier,Fold,Repeat,train_auc,train_f1_macro,val_auc,val_mcc,val_kappa,val_f1_macro,val_accuracy,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
Gradient Boosting,16,4,1.0,1.0,0.8999890346390315,0.5688532805710456,0.5682333873581847,0.4890904009141203,0.7430555555555556,0.48722415795586527,"[0.0, 0.3333333333333333, 0.6111111111111112, 0.8170731707317073, 0.7727272727272727]","[0.0, 0.14285714285714285, 0.6666666666666666, 0.8170731707317073, 0.8095238095238095]","[0.0, 0.2, 0.6376811594202898, 0.8170731707317073, 0.7906976744186046]","[0.0, 0.14285714285714285, 0.6666666666666666, 0.8170731707317073, 0.8095238095238095]"
Gradient Boosting,17,4,1.0,1.0,0.8948602933314579,0.4916036366898523,0.47970479704797053,0.44854600117758014,0.6736111111111112,0.43776397515527943,"[0.0, 0.25, 0.75, 0.7011494252873564, 0.7692307692307693]","[0.0, 0.3333333333333333, 0.5714285714285714, 0.8840579710144928, 0.4]","[0.0, 0.2857142857142857, 0.6486486486486487, 0.782051282051282, 0.5263157894736842]","[0.0, 0.3333333333333333, 0.5714285714285714, 0.8840579710144928, 0.4]"
Gradient Boosting,18,4,1.0,1.0,0.8902367117861975,0.5828640464622696,0.5735128163791714,0.5323302581729548,0.7412587412587412,0.5215692640692641,"[0.0, 1.0, 0.5660377358490566, 0.8513513513513513, 0.7692307692307693]","[0.0, 0.2727272727272727, 0.8333333333333334, 0.7875, 0.7142857142857143]","[0.0, 0.42857142857142855, 0.6741573033707865, 0.8181818181818182, 0.7407407407407407]","[0.0, 0.2727272727272727, 0.8333333333333334, 0.7875, 0.7142857142857143]"
Gradient Boosting,19,4,1.0,1.0,0.8484352751891597,0.5788650084197341,0.577092158900168,0.483764195090201,0.7412587412587412,0.47277916147779153,"[0.0, 0.2, 0.7142857142857143, 0.8125, 0.7692307692307693]","[0.0, 0.16666666666666666, 0.6818181818181818, 0.8904109589041096, 0.625]","[0.0, 0.18181818181818182, 0.6976744186046512, 0.8496732026143791, 0.6896551724137931]","[0.0, 0.16666666666666666, 0.6818181818181818, 0.8904109589041096, 0.625]"
Gradient Boosting,20,4,1.0,1.0,0.9255480774283097,0.5675296841683679,0.5643389721799086,0.49612079832648526,0.7342657342657343,0.5029411764705882,"[0.0, 0.4, 0.7272727272727273, 0.7951807228915663, 0.5909090909090909]","[0.0, 0.25, 0.631578947368421, 0.868421052631579, 0.7647058823529411]","[0.0, 0.3076923076923077, 0.676056338028169, 0.8301886792452831, 0.6666666666666666]","[0.0, 0.25, 0.631578947368421, 0.868421052631579, 0.7647058823529411]"
Gradient Boosting,21,5,1.0,1.0,0.9186699141084773,0.5244286388702359,0.5201725653111768,0.4665068550847968,0.7062937062937062,0.4559976232917409,"[0.0, 0.25, 0.5365853658536586, 0.7682926829268293, 0.9375]","[0.0, 0.1111111111111111, 0.6470588235294118, 0.84, 0.6818181818181818]","[0.0, 0.15384615384615385, 0.5866666666666667, 0.802547770700637, 0.7894736842105263]","[0.0, 0.1111111111111111, 0.6470588235294118, 0.84, 0.6818181818181818]"
Gradient Boosting,22,5,1.0,1.0,0.9237725928264122,0.6321401175940742,0.6292713371820877,0.5373346398824106,0.7708333333333334,0.5351262626262627,"[0.0, 0.5, 0.5952380952380952, 0.8961038961038961, 0.8333333333333334]","[0.0, 0.2222222222222222, 0.7575757575757576, 0.8625, 0.8333333333333334]","[0.0, 0.3076923076923077, 0.6666666666666666, 0.8789808917197452, 0.8333333333333334]","[0.0, 0.2222222222222222, 0.7575757575757576, 0.8625, 0.8333333333333334]"
Gradient Boosting,23,5,1.0,1.0,0.8679354413629239,0.5935089168266346,0.5917467317687825,0.4349332492378849,0.75,0.43086702262903637,"[0.0, 0.0, 0.7727272727272727, 0.810126582278481, 0.625]","[0.0, 0.0, 0.7391304347826086, 0.8888888888888888, 0.5263157894736842]","[0.0, 0.0, 0.7555555555555555, 0.847682119205298, 0.5714285714285714]","[0.0, 0.0, 0.7391304347826086, 0.8888888888888888, 0.5263157894736842]"
Gradient Boosting,24,5,1.0,1.0,0.8791519704345511,0.5274056131138672,0.5265057342208677,0.5562738263282727,0.7152777777777778,0.5520702925766217,"[0.25, 0.6, 0.6486486486486487, 0.7951807228915663, 0.6]","[0.3333333333333333, 0.3333333333333333, 0.6153846153846154, 0.8354430379746836, 0.6428571428571429]","[0.2857142857142857, 0.42857142857142855, 0.631578947368421, 0.8148148148148148, 0.6206896551724138]","[0.3333333333333333, 0.3333333333333333, 0.6153846153846154, 0.8354430379746836, 0.6428571428571429]"
Gradient Boosting,25,5,1.0,1.0,0.858890469577361,0.5956697272873474,0.5943188311158272,0.48964170407118673,0.7535211267605634,0.4769984618765107,"[0.0, 0.25, 0.7619047619047619, 0.7848101265822784, 0.75]","[0.0, 0.16666666666666666, 0.7804878048780488, 0.8378378378378378, 0.6]","[0.0, 0.2, 0.7710843373493976, 0.8104575163398693, 0.6666666666666666]","[0.0, 0.16666666666666666, 0.7804878048780488, 0.8378378378378378, 0.6]"
Gradient Boosting,26,6,1.0,1.0,0.9449450233669406,0.6346898460526423,0.6339902738674175,0.5930735930735931,0.7902097902097902,0.5913169424107915,"[0.0, 0.8333333333333334, 0.717948717948718, 0.8470588235294118, 0.6153846153846154]","[0.0, 0.625, 0.7368421052631579, 0.8674698795180723, 0.7272727272727273]","[0.0, 0.7142857142857143, 0.7272727272727273, 0.8571428571428571, 0.6666666666666666]","[0.0, 0.625, 0.7368421052631579, 0.8674698795180723, 0.7272727272727273]"
Gradient Boosting,27,6,1.0,1.0,0.882545328055661,0.5566471272242637,0.5545588121568324,0.4963666963666964,0.7222222222222222,0.48363049095607236,"[0.0, 0.5, 0.6458333333333334, 0.8026315789473685, 0.6923076923076923]","[0.0, 0.25, 0.7209302325581395, 0.8472222222222222, 0.6]","[0.0, 0.3333333333333333, 0.6813186813186813, 0.8243243243243243, 0.6428571428571429]","[0.0, 0.25, 0.7209302325581395, 0.8472222222222222, 0.6]"
Gradient Boosting,28,6,1.0,1.0,0.8765517909284253,0.6057053736246433,0.6024609559867486,0.5078588078588079,0.7569444444444444,0.4935496224969909,"[0.0, 0.3333333333333333, 0.7692307692307693, 0.7682926829268293, 0.7894736842105263]","[0.0, 0.25, 0.7894736842105263, 0.8513513513513513, 0.5769230769230769]","[0.0, 0.2857142857142857, 0.7792207792207793, 0.8076923076923077, 0.6666666666666666]","[0.0, 0.25, 0.7894736842105263, 0.8513513513513513, 0.5769230769230769]"
Gradient Boosting,29,6,1.0,1.0,0.907187508129684,0.561803807125571,0.5577799479166667,0.41982971982971984,0.7342657342657343,0.41312024353120247,"[0.0, 0.0, 0.7948717948717948, 0.7710843373493976, 0.5882352941176471]","[0.0, 0.0, 0.6888888888888889, 0.8767123287671232, 0.5]","[0.0, 0.0, 0.7380952380952381, 0.8205128205128205, 0.5405405405405406]","[0.0, 0.0, 0.6888888888888889, 0.8767123287671232, 0.5]"
Gradient Boosting,30,6,1.0,1.0,0.89567400160726,0.4975393190147981,0.4951051195634729,0.5012523188911547,0.6923076923076923,0.4815106732348112,"[1.0, 0.25, 0.59375, 0.7738095238095238, 0.5909090909090909]","[0.2, 0.1, 0.6551724137931034, 0.8333333333333334, 0.6190476190476191]","[0.3333333333333333, 0.14285714285714285, 0.6229508196721312, 0.8024691358024691, 0.6046511627906976]","[0.2, 0.1, 0.6551724137931034, 0.8333333333333334, 0.6190476190476191]"
Gradient Boosting,31,7,1.0,1.0,0.9150897209019015,0.6402071024253798,0.6341238065906991,0.524876915273161,0.7708333333333334,0.5105110336817653,"[0.0, 0.6666666666666666, 0.7073170731707317, 0.8024691358024691, 0.8333333333333334]","[0.0, 0.16666666666666666, 0.7073170731707317, 0.9285714285714286, 0.75]","[0.0, 0.26666666666666666, 0.7073170731707317, 0.8609271523178808, 0.7894736842105263]","[0.0, 0.16666666666666666, 0.7073170731707317, 0.9285714285714286, 0.75]"
Gradient Boosting,32,7,1.0,1.0,0.87242190596347,0.5140254606787089,0.5108326413527592,0.42227261274880323,0.6875,0.4353036153036153,"[0.0, 0.0, 0.5652173913043478, 0.8082191780821918, 0.7]","[0.0, 0.0, 0.7428571428571429, 0.7972972972972973, 0.6363636363636364]","[0.0, 0.0, 0.6419753086419753, 0.8027210884353742, 0.6666666666666666]","[0.0, 0.0, 0.7428571428571429, 0.7972972972972973, 0.6363636363636364]"
Gradient Boosting,33,7,1.0,1.0,0.9164711613143645,0.6318739374342526,0.6307592996046155,0.6574876673713883,0.7762237762237763,0.7093680709534368,"[0.5, 0.6666666666666666, 0.7777777777777778, 0.8181818181818182, 0.625]","[1.0, 0.25, 0.8536585365853658, 0.8181818181818182, 0.625]","[0.6666666666666666, 0.36363636363636365, 0.813953488372093, 0.8181818181818182, 0.625]","[1.0, 0.25, 0.8536585365853658, 0.8181818181818182, 0.625]"
Gradient Boosting,34,7,1.0,1.0,0.9214295500251044,0.5476144743017394,0.5453480589022757,0.5924963518341468,0.7342657342657343,0.570453216374269,"[1.0, 0.3333333333333333, 0.5882352941176471, 0.7931034482758621, 0.8666666666666667]","[0.25, 0.5, 0.5555555555555556, 0.8625, 0.6842105263157895]","[0.4, 0.4, 0.5714285714285714, 0.8263473053892215, 0.7647058823529411]","[0.25, 0.5, 0.5555555555555556, 0.8625, 0.6842105263157895]"
Gradient Boosting,35,7,1.0,1.0,0.8660300536972603,0.512831282012308,0.5121078472164434,0.49449599387298215,0.7132867132867133,0.47866033755274257,"[0.0, 0.6666666666666666, 0.6666666666666666, 0.7682926829268293, 0.5625]","[0.0, 0.3333333333333333, 0.7, 0.7974683544303798, 0.5625]","[0.0, 0.4444444444444444, 0.6829268292682927, 0.782608695652174, 0.5625]","[0.0, 0.3333333333333333, 0.7, 0.7974683544303798, 0.5625]"
Gradient Boosting,36,8,1.0,1.0,0.8917704545508618,0.5071877154667697,0.5055086449537595,0.40865800865800866,0.6993006993006993,0.41854795972443026,"[0.0, 0.0, 0.6666666666666666, 0.775, 0.5555555555555556]","[0.0, 0.0, 0.6666666666666666, 0.8378378378378378, 0.5882352941176471]","[0.0, 0.0, 0.6666666666666666, 0.8051948051948052, 0.5714285714285714]","[0.0, 0.0, 0.6666666666666666, 0.8378378378378378, 0.5882352941176471]"
Gradient Boosting,37,8,1.0,1.0,0.909732879642462,0.5734585673514362,0.5728303034912908,0.5122903148281663,0.7291666666666666,0.5110763394973921,"[0.0, 0.3333333333333333, 0.7428571428571429, 0.7948717948717948, 0.7]","[0.0, 0.3333333333333333, 0.6842105263157895, 0.8378378378378378, 0.7]","[0.0, 0.3333333333333333, 0.7123287671232876, 0.8157894736842105, 0.7]","[0.0, 0.3333333333333333, 0.6842105263157895, 0.8378378378378378, 0.7]"
Gradient Boosting,38,8,1.0,1.0,0.9135014458799207,0.6041217672686037,0.602951909820777,0.6368501920614597,0.7638888888888888,0.6139111590582178,"[0.5, 0.6, 0.6764705882352942, 0.8117647058823529, 0.7777777777777778]","[0.3333333333333333, 0.42857142857142855, 0.6216216216216216, 0.8625, 0.8235294117647058]","[0.4, 0.5, 0.647887323943662, 0.8363636363636363, 0.8]","[0.3333333333333333, 0.42857142857142855, 0.6216216216216216, 0.8625, 0.8235294117647058]"
Gradient Boosting,39,8,1.0,1.0,0.9043214011163879,0.6232447044599191,0.6211920529801325,0.5544353847118217,0.7762237762237763,0.5378028933092225,"[0.0, 0.42857142857142855, 0.6956521739130435, 0.825, 1.0]","[0.0, 0.42857142857142855, 0.8, 0.8354430379746836, 0.625]","[0.0, 0.42857142857142855, 0.7441860465116279, 0.8301886792452831, 0.7692307692307693]","[0.0, 0.42857142857142855, 0.8, 0.8354430379746836, 0.625]"
Gradient Boosting,40,8,1.0,1.0,0.8765490381979129,0.4961990993990224,0.4931873670945892,0.5005479452054795,0.6853146853146853,0.47500449057923744,"[0.5, 0.2, 0.5945945945945946, 0.7560975609756098, 0.7058823529411765]","[0.25, 0.14285714285714285, 0.6111111111111112, 0.8493150684931506, 0.5217391304347826]","[0.3333333333333333, 0.16666666666666666, 0.6027397260273972, 0.8, 0.6]","[0.25, 0.14285714285714285, 0.6111111111111112, 0.8493150684931506, 0.5217391304347826]"
Gradient Boosting,41,9,1.0,1.0,0.926213563853693,0.6198416335624538,0.6117585667072535,0.5029496742517232,0.7847222222222222,0.4970806302131603,"[0.0, 0.16666666666666666, 0.8620689655172413, 0.8105263157894737, 0.7692307692307693]","[0.0, 0.25, 0.6410256410256411, 0.927710843373494, 0.6666666666666666]","[0.0, 0.2, 0.7352941176470589, 0.8651685393258427, 0.7142857142857143]","[0.0, 0.25, 0.6410256410256411, 0.927710843373494, 0.6666666666666666]"
Gradient Boosting,42,9,1.0,1.0,0.900780803823039,0.5493810885934459,0.5469788286199969,0.4859803921568628,0.7132867132867133,0.47663695781342846,"[0.0, 0.6666666666666666, 0.6538461538461539, 0.8, 0.5882352941176471]","[0.0, 0.2222222222222222, 0.7727272727272727, 0.8, 0.5882352941176471]","[0.0, 0.3333333333333333, 0.7083333333333334, 0.8, 0.5882352941176471]","[0.0, 0.2222222222222222, 0.7727272727272727, 0.8, 0.5882352941176471]"
Gradient Boosting,43,9,1.0,1.0,0.914451254771573,0.6507817008950375,0.6492220650636492,0.5521835076310436,0.7847222222222222,0.5366233766233766,"[0.0, 0.6666666666666666, 0.675, 0.85, 0.8421052631578947]","[0.0, 0.25, 0.75, 0.8831168831168831, 0.8]","[0.0, 0.36363636363636365, 0.7105263157894737, 0.8662420382165605, 0.8205128205128205]","[0.0, 0.25, 0.75, 0.8831168831168831, 0.8]"
Gradient Boosting,44,9,1.0,1.0,0.915948384428894,0.5478856882703157,0.5452914798206279,0.44970478659665786,0.7272727272727273,0.4418623481781377,"[0.0, 0.25, 0.6444444444444445, 0.825, 0.6666666666666666]","[0.0, 0.1, 0.7631578947368421, 0.8461538461538461, 0.5]","[0.0, 0.14285714285714285, 0.6987951807228916, 0.8354430379746836, 0.5714285714285714]","[0.0, 0.1, 0.7631578947368421, 0.8461538461538461, 0.5]"
Gradient Boosting,45,9,1.0,1.0,0.875894715557888,0.5296934814661025,0.5197505197505199,0.4746489775812323,0.7062937062937062,0.4555873015873016,"[0.0, 0.4, 0.6896551724137931, 0.7415730337078652, 0.7222222222222222]","[0.0, 0.2857142857142857, 0.5555555555555556, 0.9166666666666666, 0.52]","[0.0, 0.3333333333333333, 0.6153846153846154, 0.8198757763975155, 0.6046511627906976]","[0.0, 0.2857142857142857, 0.5555555555555556, 0.9166666666666666, 0.52]"
Gradient Boosting,46,10,1.0,1.0,0.9442968375399792,0.590019802822012,0.5877974973419482,0.5182944051274593,0.7569444444444444,0.4978745832371003,"[0.0, 0.4, 0.7142857142857143, 0.7976190476190477, 0.8333333333333334]","[0.0, 0.3333333333333333, 0.6976744186046512, 0.8701298701298701, 0.5882352941176471]","[0.0, 0.36363636363636365, 0.7058823529411765, 0.8322981366459627, 0.6896551724137931]","[0.0, 0.3333333333333333, 0.6976744186046512, 0.8701298701298701, 0.5882352941176471]"
Gradient Boosting,47,10,1.0,1.0,0.9014435021715108,0.5175302187749474,0.5158882819112103,0.4706928791139317,0.6923076923076923,0.4730840336134453,"[0.0, 0.3333333333333333, 0.6190476190476191, 0.7945205479452054, 0.6190476190476191]","[0.0, 0.2857142857142857, 0.7647058823529411, 0.7733333333333333, 0.5416666666666666]","[0.0, 0.3076923076923077, 0.6842105263157895, 0.7837837837837838, 0.5777777777777777]","[0.0, 0.2857142857142857, 0.7647058823529411, 0.7733333333333333, 0.5416666666666666]"
Gradient Boosting,48,10,1.0,1.0,0.9000977715931565,0.5693881919700686,0.567988324008757,0.4571619420006517,0.7430555555555556,0.4561801660797357,"[0.0, 0.0, 0.5897435897435898, 0.8674698795180723, 0.8571428571428571]","[0.0, 0.0, 0.696969696969697, 0.8780487804878049, 0.7058823529411765]","[0.0, 0.0, 0.6388888888888888, 0.8727272727272727, 0.7741935483870968]","[0.0, 0.0, 0.696969696969697, 0.8780487804878049, 0.7058823529411765]"
Gradient Boosting,49,10,1.0,1.0,0.8678611065768486,0.5944176885649107,0.5911193339500462,0.48691933964311823,0.7622377622377622,0.4679945054945055,"[0.0, 0.5, 0.6976744186046512, 0.8117647058823529, 0.75]","[0.0, 0.14285714285714285, 0.75, 0.8846153846153846, 0.5625]","[0.0, 0.2222222222222222, 0.7228915662650602, 0.8466257668711656, 0.6428571428571429]","[0.0, 0.14285714285714285, 0.75, 0.8846153846153846, 0.5625]"
Gradient Boosting,50,10,1.0,1.0,0.8621130440280524,0.5150723891657661,0.5085910652920962,0.5510368996083282,0.6853146853146853,0.5262177902576779,"[0.5, 1.0, 0.7941176470588235, 0.6835443037974683, 0.5384615384615384]","[0.25, 0.2222222222222222, 0.627906976744186, 0.7941176470588235, 0.7368421052631579]","[0.3333333333333333, 0.36363636363636365, 0.7012987012987013, 0.7346938775510204, 0.6222222222222222]","[0.25, 0.2222222222222222, 0.627906976744186, 0.7941176470588235, 0.7368421052631579]"
KNN,1,1,0.9545498241010503,0.5379936971454092,0.7556699571641255,0.4313330786728974,0.4268656716417911,0.44627835411313094,0.6388888888888888,0.42603384434370356,"[0.0, 0.42857142857142855, 0.47619047619047616, 0.7160493827160493, 0.8461538461538461]","[0.0, 0.2727272727272727, 0.5405405405405406, 0.8169014084507042, 0.5]","[0.0, 0.3333333333333333, 0.5063291139240507, 0.7631578947368421, 0.6285714285714286]","[0.0, 0.2727272727272727, 0.5405405405405406, 0.8169014084507042, 0.5]"
KNN,2,1,0.951378149321919,0.5703343870458039,0.8149691723170058,0.5427420360945546,0.5380918616560308,0.4862966419026427,0.7132867132867133,0.4625757575757576,"[0.5, 0.0, 0.6458333333333334, 0.7792207792207793, 0.8333333333333334]","[0.25, 0.0, 0.775, 0.8333333333333334, 0.45454545454545453]","[0.3333333333333333, 0.0, 0.7045454545454546, 0.8053691275167785, 0.5882352941176471]","[0.25, 0.0, 0.775, 0.8333333333333334, 0.45454545454545453]"
KNN,3,1,0.9531067321955552,0.5810571496771227,0.8091057608065476,0.5522564333284021,0.5482625482625483,0.4851170755284933,0.7291666666666666,0.482953896368829,"[0.0, 0.25, 0.6744186046511628, 0.7831325301204819, 0.9]","[0.0, 0.4, 0.6744186046511628, 0.8666666666666667, 0.47368421052631576]","[0.0, 0.3076923076923077, 0.6744186046511628, 0.8227848101265823, 0.6206896551724138]","[0.0, 0.4, 0.6744186046511628, 0.8666666666666667, 0.47368421052631576]"
KNN,4,1,0.9470540305102318,0.5811162428556521,,0.473778826004675,0.4731699503443857,0.42929292929292934,0.6783216783216783,0.526985159118727,"[0.0, 0.2, 0.6341463414634146, 0.7948717948717948, 0.5833333333333334]","[0.0, 0.25, 0.6046511627906976, 0.8157894736842105, 0.4375]","[0.0, 0.2222222222222222, 0.6190476190476191, 0.8051948051948052, 0.5]","[nan, 0.25, 0.6046511627906976, 0.8157894736842105, 0.4375]"
KNN,5,1,0.9523705915043295,0.5710781751659715,0.8074641798055625,0.4973410061300119,0.49294961655809344,0.45074886799024727,0.6993006993006993,0.46353636028054623,"[0.0, 0.3333333333333333, 0.5238095238095238, 0.8607594936708861, 0.5333333333333333]","[0.0, 0.2222222222222222, 0.7333333333333333, 0.7906976744186046, 0.5714285714285714]","[0.0, 0.26666666666666666, 0.6111111111111112, 0.8242424242424242, 0.5517241379310345]","[0.0, 0.2222222222222222, 0.7333333333333333, 0.7906976744186046, 0.5714285714285714]"
KNN,6,2,0.9533602928618079,0.611662023987266,0.8079332535598237,0.4734637128308825,0.47015093489524673,0.419583850350364,0.6597222222222222,0.4341991341991342,"[0.0, 0.07142857142857142, 0.525, 0.8472222222222222, 0.7058823529411765]","[0.0, 0.25, 0.5833333333333334, 0.7922077922077922, 0.5454545454545454]","[0.0, 0.1111111111111111, 0.5526315789473685, 0.8187919463087249, 0.6153846153846154]","[0.0, 0.25, 0.5833333333333334, 0.7922077922077922, 0.5454545454545454]"
KNN,7,2,0.949552599302826,0.541202661666213,0.8391575011818657,0.46901012937153597,0.46826970748636587,0.42793872793872795,0.6853146853146853,0.41798663324979113,"[0.0, 0.25, 0.6304347826086957, 0.7625, 0.5833333333333334]","[0.0, 0.14285714285714285, 0.6444444444444445, 0.8026315789473685, 0.5]","[0.0, 0.18181818181818182, 0.6373626373626373, 0.782051282051282, 0.5384615384615384]","[0.0, 0.14285714285714285, 0.6444444444444445, 0.8026315789473685, 0.5]"
KNN,8,2,0.9552652012466313,0.5781981176811428,0.7331676973645569,0.48789963055200186,0.4823629081947012,0.4414585510275165,0.6713286713286714,0.4236846072666968,"[0.0, 0.2222222222222222, 0.6363636363636364, 0.7307692307692307, 0.9]","[0.0, 0.2222222222222222, 0.6363636363636364, 0.8507462686567164, 0.4090909090909091]","[0.0, 0.2222222222222222, 0.6363636363636364, 0.7862068965517242, 0.5625]","[0.0, 0.2222222222222222, 0.6363636363636364, 0.8507462686567164, 0.4090909090909091]"
KNN,9,2,0.9569805312135952,0.6045518160122605,0.7263300618948672,0.4232082204608927,0.4195540308747855,0.36006523765144455,0.6736111111111112,0.36779485049833893,"[0.0, 0.0, 0.5, 0.8068181818181818, 0.5]","[0.0, 0.0, 0.65625, 0.8255813953488372, 0.35714285714285715]","[0.0, 0.0, 0.5675675675675675, 0.8160919540229885, 0.4166666666666667]","[0.0, 0.0, 0.65625, 0.8255813953488372, 0.35714285714285715]"
KNN,10,2,0.9490401957941568,0.5410710059171597,0.8341710226459952,0.5985875998853816,0.587433883635198,0.47620493358633775,0.7482517482517482,0.4613148863148863,"[0.0, 0.5, 0.6326530612244898, 0.8148148148148148, 1.0]","[0.0, 0.125, 0.8611111111111112, 0.8918918918918919, 0.42857142857142855]","[0.0, 0.2, 0.7294117647058823, 0.8516129032258064, 0.6]","[0.0, 0.125, 0.8611111111111112, 0.8918918918918919, 0.42857142857142855]"
KNN,11,3,0.9543715813526443,0.623211296945177,0.8043761138699761,0.5271562879923991,0.5254981955123176,0.46923597025016905,0.7083333333333334,0.4691025641025641,"[0.0, 0.2, 0.574468085106383, 0.8533333333333334, 0.75]","[0.0, 0.25, 0.675, 0.8205128205128205, 0.6]","[0.0, 0.2222222222222222, 0.6206896551724138, 0.8366013071895425, 0.6666666666666666]","[0.0, 0.25, 0.675, 0.8205128205128205, 0.6]"
KNN,12,3,0.9571966235263396,0.5794804318488529,0.8081357310076897,0.43127632080305145,0.42602552781568603,0.39879777705540925,0.6503496503496503,0.3948505603985056,"[0.0, 0.125, 0.6216216216216216, 0.7176470588235294, 0.6666666666666666]","[0.0, 0.2, 0.575, 0.8356164383561644, 0.36363636363636365]","[0.0, 0.15384615384615385, 0.5974025974025974, 0.7721518987341772, 0.47058823529411764]","[0.0, 0.2, 0.575, 0.8356164383561644, 0.36363636363636365]"
KNN,13,3,0.9507202962719088,0.6073637263763895,0.7807718478372898,0.5564630116253065,0.5545518261817616,0.5030237154150197,0.7202797202797203,0.49753599114064234,"[0.0, 0.375, 0.673469387755102, 0.7916666666666666, 0.7692307692307693]","[0.0, 0.42857142857142855, 0.7674418604651163, 0.7916666666666666, 0.5]","[0.0, 0.4, 0.717391304347826, 0.7916666666666666, 0.6060606060606061]","[0.0, 0.42857142857142855, 0.7674418604651163, 0.7916666666666666, 0.5]"
KNN,14,3,0.9563689345301087,0.5571085441067438,0.7389050200408267,0.49022471997993344,0.48282323547782624,0.46029493087557605,0.6805555555555556,0.43900375939849623,"[0.0, 0.75, 0.5102040816326531, 0.7974683544303798, 0.7777777777777778]","[0.0, 0.21428571428571427, 0.7142857142857143, 0.8289473684210527, 0.4375]","[0.0, 0.3333333333333333, 0.5952380952380952, 0.8129032258064516, 0.56]","[0.0, 0.21428571428571427, 0.7142857142857143, 0.8289473684210527, 0.4375]"
KNN,15,3,0.9479487623086815,0.578520962052095,0.7616320225699724,0.4953102507266586,0.4908011869436203,0.42333004926108375,0.7062937062937062,0.4264726631393298,"[0.0, 0.16666666666666666, 0.65, 0.7816091954022989, 0.6666666666666666]","[0.0, 0.25, 0.7428571428571429, 0.8395061728395061, 0.3]","[0.0, 0.2, 0.6933333333333334, 0.8095238095238095, 0.41379310344827586]","[0.0, 0.25, 0.7428571428571429, 0.8395061728395061, 0.3]"
KNN,16,4,0.9529959862865784,0.5878885747130195,0.7731379806949649,0.6542561437771578,0.6513317191283292,0.5506856600189933,0.7916666666666666,0.5343680709534369,"[0.0, 0.6666666666666666, 0.6428571428571429, 0.875, 0.8333333333333334]","[0.0, 0.2857142857142857, 0.8181818181818182, 0.8536585365853658, 0.7142857142857143]","[0.0, 0.4, 0.72, 0.8641975308641975, 0.7692307692307693]","[0.0, 0.2857142857142857, 0.8181818181818182, 0.8536585365853658, 0.7142857142857143]"
KNN,17,4,0.9540353762527026,0.5955467919974504,0.8051931292214782,0.4567315675640201,0.4501718213058419,0.4289055420006971,0.6527777777777778,0.42906832298136643,"[0.0, 0.2, 0.631578947368421, 0.7073170731707317, 0.7692307692307693]","[0.0, 0.3333333333333333, 0.5714285714285714, 0.8405797101449275, 0.4]","[0.0, 0.25, 0.6, 0.7682119205298014, 0.5263157894736842]","[0.0, 0.3333333333333333, 0.5714285714285714, 0.8405797101449275, 0.4]"
KNN,18,4,0.9518041536167008,0.559391377688222,0.7622814346727569,0.4959517932824116,0.48192577087191046,0.43383458646616546,0.6853146853146853,0.4239033189033189,"[0.0, 0.5, 0.4915254237288136, 0.8611111111111112, 0.7142857142857143]","[0.0, 0.18181818181818182, 0.8055555555555556, 0.775, 0.35714285714285715]","[0.0, 0.26666666666666666, 0.6105263157894737, 0.8157894736842105, 0.47619047619047616]","[0.0, 0.18181818181818182, 0.8055555555555556, 0.775, 0.35714285714285715]"
KNN,19,4,0.9503673814743454,0.5839369402527297,0.8140599544723266,0.5012830105838589,0.49860546657104154,0.5053027815777473,0.6923076923076923,0.4741178912411789,"[0.5, 0.1, 0.6190476190476191, 0.7875, 0.8888888888888888]","[0.25, 0.16666666666666666, 0.5909090909090909, 0.863013698630137, 0.5]","[0.3333333333333333, 0.125, 0.6046511627906976, 0.8235294117647058, 0.64]","[0.25, 0.16666666666666666, 0.5909090909090909, 0.863013698630137, 0.5]"
KNN,20,4,0.9518529103246565,0.5158057142857142,0.810496500641106,0.5764792217365863,0.5747126436781609,0.506054050398837,0.7412587412587412,0.5019349845201239,"[0.0, 0.42857142857142855, 0.6829268292682927, 0.8148148148148148, 0.6428571428571429]","[0.0, 0.375, 0.7368421052631579, 0.868421052631579, 0.5294117647058824]","[0.0, 0.4, 0.7088607594936709, 0.8407643312101911, 0.5806451612903226]","[0.0, 0.375, 0.7368421052631579, 0.868421052631579, 0.5294117647058824]"
KNN,21,5,0.9516103343077912,0.5688165789716606,0.847067175379166,0.46035821198719024,0.45268729641693806,0.42329160497150803,0.6713286713286714,0.41054307783719546,"[0.0, 0.3333333333333333, 0.5238095238095238, 0.7325581395348837, 0.8333333333333334]","[0.0, 0.1111111111111111, 0.6470588235294118, 0.84, 0.45454545454545453]","[0.0, 0.16666666666666666, 0.5789473684210527, 0.782608695652174, 0.5882352941176471]","[0.0, 0.1111111111111111, 0.6470588235294118, 0.84, 0.45454545454545453]"
KNN,22,5,0.9555068410280224,0.5885521885521886,0.778889166690816,0.5353877891383871,0.5342379299463553,0.43535670545009186,0.7152777777777778,0.4305555555555555,"[0.0, 0.0, 0.5789473684210527, 0.8641975308641975, 0.7857142857142857]","[0.0, 0.0, 0.6666666666666666, 0.875, 0.6111111111111112]","[0.0, 0.0, 0.6197183098591549, 0.8695652173913043, 0.6875]","[0.0, 0.0, 0.6666666666666666, 0.875, 0.6111111111111112]"
