Classifier,Fold,Repeat,train_auc,train_f1_macro,val_auc,val_mcc,val_kappa,val_f1_macro,val_accuracy,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
Gradient Boosting,27,6,1.0,1.0,,0.5050067345771516,0.502038389672159,0.4540196645459803,0.7132867132867133,0.5757936507936507,"[0.0, 0.36363636363636365, 0.6764705882352942, 0.8275862068965517, 0.42857142857142855]","[0.0, 0.26666666666666666, 0.5476190476190477, 0.8888888888888888, 0.6]","[0.0, 0.3076923076923077, 0.6052631578947368, 0.8571428571428571, 0.5]","[nan, 0.26666666666666666, 0.5476190476190477, 0.8888888888888888, 0.6]"
Gradient Boosting,28,6,1.0,1.0,0.8820108252578702,0.45556527905602184,0.4461018857303687,0.3913164337044934,0.7152777777777778,0.37247947454844005,"[0.0, 0.14285714285714285, 0.6551724137931034, 0.7843137254901961, 0.6]","[0.0, 0.14285714285714285, 0.5, 0.9195402298850575, 0.3]","[0.0, 0.14285714285714285, 0.5671641791044776, 0.8465608465608465, 0.4]","[0.0, 0.14285714285714285, 0.5, 0.9195402298850575, 0.3]"
Gradient Boosting,29,6,1.0,1.0,0.7764909042767911,0.5332617384619683,0.5291447895345732,0.46561489719384463,0.7412587412587412,0.45186813186813185,"[0.0, 0.5, 0.6, 0.8351648351648352, 0.6]","[0.0, 0.23076923076923078, 0.7058823529411765, 0.8941176470588236, 0.42857142857142855]","[0.0, 0.3157894736842105, 0.6486486486486487, 0.8636363636363636, 0.5]","[0.0, 0.23076923076923078, 0.7058823529411765, 0.8941176470588236, 0.42857142857142855]"
Gradient Boosting,30,6,1.0,1.0,0.7784721377202954,0.4215783291713035,0.4189045936395761,0.3421406180026869,0.6783216783216783,0.3503855834088392,"[0.0, 0.125, 0.5476190476190477, 0.8181818181818182, 0.3333333333333333]","[0.0, 0.16666666666666666, 0.6571428571428571, 0.8372093023255814, 0.09090909090909091]","[0.0, 0.14285714285714285, 0.5974025974025974, 0.8275862068965517, 0.14285714285714285]","[0.0, 0.16666666666666666, 0.6571428571428571, 0.8372093023255814, 0.09090909090909091]"
Gradient Boosting,31,7,0.9999974945506477,0.999036594510575,0.8587296382517838,0.5916488511004239,0.5845790715971676,0.47759740259740263,0.7708333333333334,0.45412189436579686,"[0.0, 0.3333333333333333, 0.7368421052631579, 0.8191489361702128, 0.8]","[0.0, 0.25, 0.717948717948718, 0.9390243902439024, 0.36363636363636365]","[0.0, 0.2857142857142857, 0.7272727272727273, 0.875, 0.5]","[0.0, 0.25, 0.717948717948718, 0.9390243902439024, 0.36363636363636365]"
Gradient Boosting,32,7,1.0,1.0,0.6489602806818431,0.40538155777694335,0.39973392461197343,0.3626331746970422,0.6736111111111112,0.34821925062888914,"[0.0, 0.4, 0.5789473684210527, 0.7578947368421053, 0.3333333333333333]","[0.0, 0.14285714285714285, 0.5641025641025641, 0.8674698795180723, 0.16666666666666666]","[0.0, 0.21052631578947367, 0.5714285714285714, 0.8089887640449438, 0.2222222222222222]","[0.0, 0.14285714285714285, 0.5641025641025641, 0.8674698795180723, 0.16666666666666666]"
Gradient Boosting,33,7,1.0,1.0,0.8338542171604431,0.4245827712651724,0.42207628188936597,0.35680241327300155,0.6643356643356644,0.3527864456926242,"[0.0, 0.25, 0.6222222222222222, 0.7619047619047619, 0.25]","[0.0, 0.2222222222222222, 0.6086956521739131, 0.8421052631578947, 0.09090909090909091]","[0.0, 0.23529411764705882, 0.6153846153846154, 0.8, 0.13333333333333333]","[0.0, 0.2222222222222222, 0.6086956521739131, 0.8421052631578947, 0.09090909090909091]"
Gradient Boosting,34,7,1.0,1.0,0.8512467215544742,0.4494883232334991,0.44393199493579316,0.37222222222222223,0.6993006993006993,0.3666881166881167,"[0.0, 0.25, 0.6363636363636364, 0.7916666666666666, 0.3333333333333333]","[0.0, 0.25, 0.5675675675675675, 0.9047619047619048, 0.1111111111111111]","[0.0, 0.25, 0.6, 0.8444444444444444, 0.16666666666666666]","[0.0, 0.25, 0.5675675675675675, 0.9047619047619048, 0.1111111111111111]"
Gradient Boosting,35,7,1.0,1.0,0.82155354871541,0.4448617030521556,0.44236873129591003,0.4145155158999813,0.6993006993006993,0.4342743463433118,"[0.0, 0.2, 0.4594594594594595, 0.8444444444444444, 0.5454545454545454]","[0.0, 0.08333333333333333, 0.5862068965517241, 0.8351648351648352, 0.6666666666666666]","[0.0, 0.11764705882352941, 0.5151515151515151, 0.8397790055248618, 0.6]","[0.0, 0.08333333333333333, 0.5862068965517241, 0.8351648351648352, 0.6666666666666666]"
Gradient Boosting,36,8,1.0,1.0,0.8564776239522589,0.4590589581821609,0.4472168905950097,0.4093090613606155,0.6944444444444444,0.3871428571428571,"[0.0, 0.2222222222222222, 0.6129032258064516, 0.7755102040816326, 0.75]","[0.0, 0.2, 0.4523809523809524, 0.95, 0.3333333333333333]","[0.0, 0.21052631578947367, 0.5205479452054794, 0.8539325842696629, 0.46153846153846156]","[0.0, 0.2, 0.4523809523809524, 0.95, 0.3333333333333333]"
Gradient Boosting,37,8,1.0,1.0,0.8176785051314791,0.5470474534030336,0.539346525540727,0.4349690960922324,0.7552447552447552,0.41156862745098033,"[0.0, 0.6, 0.6486486486486487, 0.8333333333333334, 0.5]","[0.0, 0.2, 0.6666666666666666, 0.9411764705882353, 0.25]","[0.0, 0.3, 0.6575342465753424, 0.8839779005524862, 0.3333333333333333]","[0.0, 0.2, 0.6666666666666666, 0.9411764705882353, 0.25]"
Gradient Boosting,38,8,1.0,1.0,0.7473050909786,0.4271013918864625,0.4242677824267782,0.4137804666493191,0.7013888888888888,0.4138861138861139,"[0.0, 0.2727272727272727, 0.5517241379310345, 0.8061224489795918, 0.6]","[0.0, 0.42857142857142855, 0.5, 0.8681318681318682, 0.2727272727272727]","[0.0, 0.3333333333333333, 0.5245901639344263, 0.8359788359788359, 0.375]","[0.0, 0.42857142857142855, 0.5, 0.8681318681318682, 0.2727272727272727]"
Gradient Boosting,39,8,1.0,1.0,0.8939670280258151,0.5176967304521587,0.5155205567255746,0.42508013250962484,0.7412587412587412,0.4221873911529084,"[0.0, 0.3333333333333333, 0.7027027027027027, 0.8172043010752689, 0.3333333333333333]","[0.0, 0.3333333333333333, 0.7222222222222222, 0.8735632183908046, 0.18181818181818182]","[0.0, 0.3333333333333333, 0.7123287671232876, 0.8444444444444444, 0.23529411764705882]","[0.0, 0.3333333333333333, 0.7222222222222222, 0.8735632183908046, 0.18181818181818182]"
Gradient Boosting,40,8,1.0,1.0,0.8300140518136656,0.3180672569816998,0.30993904503894343,0.3303623294504619,0.6013986013986014,0.3170658109014273,"[0.0, 0.16666666666666666, 0.4883720930232558, 0.6813186813186813, 1.0]","[0.0, 0.07692307692307693, 0.4772727272727273, 0.8493150684931506, 0.18181818181818182]","[0.0, 0.10526315789473684, 0.4827586206896552, 0.7560975609756098, 0.3076923076923077]","[0.0, 0.07692307692307693, 0.4772727272727273, 0.8493150684931506, 0.18181818181818182]"
Gradient Boosting,41,9,0.9999969255364938,0.9990561613035804,0.8017023394613385,0.47700707873295395,0.4723433955679637,0.45722107737450024,0.7083333333333334,0.43700280112044815,"[0.0, 0.4444444444444444, 0.5757575757575758, 0.7894736842105263, 0.6666666666666666]","[0.0, 0.3333333333333333, 0.5588235294117647, 0.8928571428571429, 0.4]","[0.0, 0.38095238095238093, 0.5671641791044776, 0.8379888268156425, 0.5]","[0.0, 0.3333333333333333, 0.5588235294117647, 0.8928571428571429, 0.4]"
Gradient Boosting,42,9,1.0,0.9990320485165846,0.7805326476488599,0.4248494553443419,0.4128079678490302,0.35630915327447116,0.6713286713286714,0.34399746594868547,"[0.0, 0.2, 0.5675675675675675, 0.75, 0.6666666666666666]","[0.0, 0.09090909090909091, 0.5121951219512195, 0.935064935064935, 0.18181818181818182]","[0.0, 0.125, 0.5384615384615384, 0.8323699421965318, 0.2857142857142857]","[0.0, 0.09090909090909091, 0.5121951219512195, 0.935064935064935, 0.18181818181818182]"
Gradient Boosting,43,9,1.0,1.0,0.8338493714523463,0.44262944728351117,0.4237406920718353,0.41232900432900427,0.6783216783216783,0.3919155844155844,"[0.0, 0.1, 0.7241379310344828, 0.7244897959183674, 1.0]","[0.0, 0.2, 0.4375, 0.922077922077922, 0.4]","[0.0, 0.13333333333333333, 0.5454545454545454, 0.8114285714285714, 0.5714285714285714]","[0.0, 0.2, 0.4375, 0.922077922077922, 0.4]"
Gradient Boosting,44,9,1.0,1.0,0.8240618578440142,0.42683974760085885,0.41458558035343895,0.3919032994723994,0.6597222222222222,0.39457327942263376,"[0.0, 1.0, 0.4423076923076923, 0.7976190476190477, 0.6666666666666666]","[0.0, 0.058823529411764705, 0.696969696969697, 0.8170731707317073, 0.4]","[0.0, 0.1111111111111111, 0.5411764705882353, 0.8072289156626506, 0.5]","[0.0, 0.058823529411764705, 0.696969696969697, 0.8170731707317073, 0.4]"
Gradient Boosting,45,9,1.0,1.0,0.8421812707979228,0.39115260730380014,0.3909469096671949,0.36876327655508434,0.6993006993006993,0.38379901960784313,"[0.0, 0.14285714285714285, 0.5294117647058824, 0.8315789473684211, 0.2857142857142857]","[0.0, 0.16666666666666666, 0.5294117647058824, 0.8229166666666666, 0.4]","[0.0, 0.15384615384615385, 0.5294117647058824, 0.8272251308900523, 0.3333333333333333]","[0.0, 0.16666666666666666, 0.5294117647058824, 0.8229166666666666, 0.4]"
Gradient Boosting,46,10,1.0,1.0,0.8285574985067832,0.4947231658063422,0.4910376167634436,0.4150940224813531,0.7083333333333334,0.40571335460190044,"[0.0, 0.3333333333333333, 0.6511627906976745, 0.7840909090909091, 0.42857142857142855]","[0.0, 0.2222222222222222, 0.6829268292682927, 0.8734177215189873, 0.25]","[0.0, 0.26666666666666666, 0.6666666666666666, 0.8263473053892215, 0.3157894736842105]","[0.0, 0.2222222222222222, 0.6829268292682927, 0.8734177215189873, 0.25]"
Gradient Boosting,47,10,1.0,1.0,0.8009086863969304,0.403539174745331,0.3993882658263046,0.4010643358910885,0.6875,0.37841500302480335,"[0.0, 0.2857142857142857, 0.5142857142857142, 0.7857142857142857, 0.6666666666666666]","[0.0, 0.2, 0.47368421052631576, 0.8850574712643678, 0.3333333333333333]","[0.0, 0.23529411764705882, 0.4931506849315068, 0.8324324324324325, 0.4444444444444444]","[0.0, 0.2, 0.47368421052631576, 0.8850574712643678, 0.3333333333333333]"
Gradient Boosting,48,10,0.9999975107039729,0.9990347962930581,0.8486439785656849,0.3949031030571607,0.39225969798354277,0.4106220432169799,0.6713286713286714,0.38788711288711286,"[0.0, 0.7142857142857143, 0.525, 0.75, 0.3333333333333333]","[0.0, 0.45454545454545453, 0.5384615384615384, 0.8214285714285714, 0.125]","[0.0, 0.5555555555555556, 0.5316455696202531, 0.7840909090909091, 0.18181818181818182]","[0.0, 0.45454545454545453, 0.5384615384615384, 0.8214285714285714, 0.125]"
Gradient Boosting,49,10,1.0,1.0,0.8006134839356097,0.30923793318434645,0.3031445384332475,0.27907608695652175,0.6293706293706294,0.2929411764705882,"[0.0, 0.15384615384615385, 0.43333333333333335, 0.7575757575757576, 0.0]","[0.0, 0.2, 0.38235294117647056, 0.8823529411764706, 0.0]","[0.0, 0.17391304347826086, 0.40625, 0.8152173913043478, 0.0]","[0.0, 0.2, 0.38235294117647056, 0.8823529411764706, 0.0]"
Gradient Boosting,50,10,1.0,1.0,0.8268327877708203,0.37538571380657104,0.36496284212434293,0.3177777777777778,0.6573426573426573,0.3135802469135803,"[0.0, 0.0, 0.5588235294117647, 0.7373737373737373, 0.5]","[0.0, 0.0, 0.5, 0.9012345679012346, 0.16666666666666666]","[0.0, 0.0, 0.5277777777777778, 0.8111111111111111, 0.25]","[0.0, 0.0, 0.5, 0.9012345679012346, 0.16666666666666666]"
KNN,1,1,0.938505180647185,0.47199822036682065,0.7361429768224254,0.4847060911308524,0.4806131650135258,0.4133758639021797,0.7222222222222222,0.3930013913734844,"[0.0, 0.3333333333333333, 0.575, 0.8191489361702128, 1.0]","[0.0, 0.23076923076923078, 0.6388888888888888, 0.8953488372093024, 0.2]","[0.0, 0.2727272727272727, 0.6052631578947368, 0.8555555555555555, 0.3333333333333333]","[0.0, 0.23076923076923078, 0.6388888888888888, 0.8953488372093024, 0.2]"
KNN,2,1,0.9444710484554246,0.5448173994680019,0.7385632590656326,0.3805838044658098,0.3801652892561983,0.35866937119675457,0.6527777777777778,0.36225913621262457,"[0.0, 0.2, 0.5135135135135135, 0.8068181818181818, 0.2857142857142857]","[0.0, 0.2857142857142857, 0.5, 0.8255813953488372, 0.2]","[0.0, 0.23529411764705882, 0.5066666666666667, 0.8160919540229885, 0.23529411764705882]","[0.0, 0.2857142857142857, 0.5, 0.8255813953488372, 0.2]"
KNN,3,1,0.9449035009279235,0.5447095203396781,0.6991390440329316,0.4019490196912077,0.3961148648648649,0.373215381110118,0.6503496503496503,0.3573593073593073,"[0.0, 0.2, 0.6111111111111112, 0.7362637362637363, 0.6666666666666666]","[0.0, 0.16666666666666666, 0.55, 0.8701298701298701, 0.2]","[0.0, 0.18181818181818182, 0.5789473684210527, 0.7976190476190477, 0.3076923076923077]","[0.0, 0.16666666666666666, 0.55, 0.8701298701298701, 0.2]"
KNN,4,1,0.9398476339178939,0.5430339731392363,0.6837952172089216,0.4179702014026703,0.41556521739130436,0.40508187890540837,0.6713286713286714,0.386935286935287,"[0.0, 0.5, 0.4772727272727273, 0.8023255813953488, 0.5]","[0.0, 0.3076923076923077, 0.5833333333333334, 0.8214285714285714, 0.2222222222222222]","[0.0, 0.38095238095238093, 0.525, 0.8117647058823529, 0.3076923076923077]","[0.0, 0.3076923076923077, 0.5833333333333334, 0.8214285714285714, 0.2222222222222222]"
KNN,5,1,0.9425626383825548,0.522909617492491,0.7647277331823916,0.4795524046156063,0.45863342566943677,0.44288082437275983,0.7132867132867133,0.45628514056224895,"[0.0, 0.3333333333333333, 0.7083333333333334, 0.7572815533980582, 1.0]","[0.0, 0.6666666666666666, 0.425, 0.9397590361445783, 0.25]","[0.0, 0.4444444444444444, 0.53125, 0.8387096774193549, 0.4]","[0.0, 0.6666666666666666, 0.425, 0.9397590361445783, 0.25]"
KNN,6,2,0.9417523015210392,0.5574599482550975,0.6832889712711311,0.4512593438057504,0.4436062557497701,0.3192417913129407,0.7083333333333334,0.3249482401656315,"[0.0, 0.1111111111111111, 0.7222222222222222, 0.7731958762886598, 0.0]","[0.0, 0.16666666666666666, 0.5652173913043478, 0.8928571428571429, 0.0]","[0.0, 0.13333333333333333, 0.6341463414634146, 0.8287292817679558, 0.0]","[0.0, 0.16666666666666666, 0.5652173913043478, 0.8928571428571429, 0.0]"
KNN,7,2,0.9398805929456305,0.5057121069398173,0.7116124605407022,0.40995316698269474,0.40464461646727656,0.361319141094422,0.6736111111111112,0.34941712797134483,"[0.0, 0.125, 0.5675675675675675, 0.7684210526315789, 0.6666666666666666]","[0.0, 0.1, 0.5675675675675675, 0.8795180722891566, 0.2]","[0.0, 0.1111111111111111, 0.5675675675675675, 0.8202247191011236, 0.3076923076923077]","[0.0, 0.1, 0.5675675675675675, 0.8795180722891566, 0.2]"
