Classifier,Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
SVM,6,2,0.9540087090163933,0.8838589981447125,0.9346985389674318,0.7439656817457975,0.7437266796563775,0.8813559322033898,0.8718428677658401,0.8725490196078431,0.8918205804749341,0.8507462686567164,0.8711340206185567,0.8742331288343558,0.8712834245658252,"[0.8742331288343558, 0.8711340206185567]","[0.8507462686567164, 0.8918205804749341]","[0.8623298033282905, 0.8813559322033898]","[np.float64(0.8507462686567164), np.float64(0.8918205804749341)]"
SVM,7,2,0.9551948561892608,0.888487910501624,0.9378615880163867,0.7498845521572532,0.7423624195207656,0.866571018651363,0.8705324728884345,0.8706536856745479,0.934984520123839,0.8181818181818182,0.8074866310160428,0.9391304347826087,0.8765831691528286,"[0.9391304347826087, 0.8074866310160428]","[0.8181818181818182, 0.934984520123839]","[0.8744939271255061, 0.866571018651363]","[np.float64(0.8181818181818182), np.float64(0.934984520123839)]"
SVM,8,2,0.9508113922503362,0.8858447488584474,0.9517910947438902,0.7723236040613648,0.7691841330330851,0.8738461538461538,0.8843589743589744,0.8853146853146853,0.919093851132686,0.8596059113300493,0.8328445747800587,0.9331550802139037,0.8893498812313676,"[0.9331550802139037, 0.8328445747800587]","[0.8596059113300493, 0.919093851132686]","[0.8948717948717949, 0.8738461538461538]","[np.float64(0.8596059113300493), np.float64(0.919093851132686)]"
SVM,9,2,0.9552079800772112,0.8899180619878875,0.9272855923091519,0.7343975828912763,0.7290820757152581,0.860431654676259,0.8640493880475428,0.8641456582633054,0.9171779141104295,0.8195876288659794,0.8102981029810298,0.9217391304347826,0.8683827714882044,"[0.9217391304347826, 0.8102981029810298]","[0.8195876288659794, 0.9171779141104295]","[0.8676671214188267, 0.860431654676259]","[np.float64(0.8195876288659794), np.float64(0.9171779141104295)]"
SVM,10,2,0.9518192184607085,0.8880969351389879,0.9487930547713158,0.7580766914846804,0.7546633532655121,0.8702064896755162,0.8770557514340642,0.8774373259052924,0.9161490683229814,0.8459595959595959,0.8286516853932584,0.925414364640884,0.8810543321412887,"[0.925414364640884, 0.8286516853932584]","[0.8459595959595959, 0.9161490683229814]","[0.8839050131926122, 0.8702064896755162]","[np.float64(0.8459595959595959), np.float64(0.9161490683229814)]"
SVM,11,3,0.952420117834258,0.8847926267281107,0.9467538477495951,0.7573319101391736,0.7547980136894377,0.8663594470046083,0.8771951675177482,0.8781512605042017,0.9067524115755627,0.8560794044665012,0.8294117647058824,0.9224598930481284,0.881415908021032,"[0.9224598930481284, 0.8294117647058824]","[0.8560794044665012, 0.9067524115755627]","[0.888030888030888, 0.8663594470046083]","[np.float64(0.8560794044665012), np.float64(0.9067524115755627)]"
SVM,12,3,0.951265404303493,0.8822254335260116,0.9536553627142028,0.7785648697143471,0.7765083731216154,0.8873239436619719,0.8881064162754304,0.8881118881118881,0.9210526315789473,0.8579088471849866,0.8559782608695652,0.9221902017291066,0.889480739381967,"[0.9221902017291066, 0.8559782608695652]","[0.8579088471849866, 0.9210526315789473]","[0.8888888888888888, 0.8873239436619719]","[np.float64(0.8579088471849866), np.float64(0.9210526315789473)]"
SVM,13,3,0.9534559894602909,0.884809215262779,0.9368892380204241,0.7423815585494963,0.7420897863164085,0.8647058823529412,0.8710196078431373,0.8713286713286713,0.8776119402985074,0.8657894736842106,0.8521739130434782,0.8891891891891892,0.8717007069913589,"[0.8891891891891892, 0.8521739130434782]","[0.8657894736842106, 0.8776119402985074]","[0.8773333333333333, 0.8647058823529412]","[np.float64(0.8657894736842106), np.float64(0.8776119402985074)]"
SVM,14,3,0.9526320535388741,0.889280677009873,0.942373683587741,0.7548234849657139,0.7491245370334423,0.8656716417910447,0.8740890846030942,0.8746518105849582,0.9265175718849841,0.8345679012345679,0.8123249299719888,0.9362880886426593,0.880542736559776,"[0.9362880886426593, 0.8123249299719888]","[0.8345679012345679, 0.9265175718849841]","[0.8825065274151436, 0.8656716417910447]","[np.float64(0.8345679012345679), np.float64(0.9265175718849841)]"
SVM,15,3,0.9561772075981566,0.8939890710382513,0.923005896958411,0.7106926373285731,0.7048384344507702,0.8608923884514436,0.8518111793889265,0.8523676880222841,0.9162011173184358,0.7888888888888889,0.8118811881188119,0.9044585987261147,0.8525450031036623,"[0.9044585987261147, 0.8118811881188119]","[0.7888888888888889, 0.9162011173184358]","[0.8427299703264095, 0.8608923884514436]","[np.float64(0.7888888888888889), np.float64(0.9162011173184358)]"
SVM,16,4,0.9542050379695411,0.8931899641577061,0.9274769366864654,0.7214720777896033,0.7176008959829576,0.8542568542568543,0.8584209441352298,0.8585434173669467,0.9024390243902439,0.8212435233160622,0.810958904109589,0.9083094555873925,0.8618412738531531,"[0.9083094555873925, 0.810958904109589]","[0.8212435233160622, 0.9024390243902439]","[0.8625850340136054, 0.8542568542568543]","[np.float64(0.8212435233160622), np.float64(0.9024390243902439)]"
SVM,17,4,0.952838140799322,0.8809869375907112,0.9439534975059896,0.7690332543794313,0.7677038500435099,0.8832630098452883,0.8837514491346385,0.8837535014005602,0.9101449275362319,0.8590785907859079,0.8579234972677595,0.9109195402298851,0.8846117591610698,"[0.9109195402298851, 0.8579234972677595]","[0.8590785907859079, 0.9101449275362319]","[0.8842398884239888, 0.8832630098452883]","[np.float64(0.8590785907859079), np.float64(0.9101449275362319)]"
SVM,18,4,0.9563410859104101,0.8895204262877442,0.9256054415379077,0.7354286242718387,0.728329850481559,0.8583815028901735,0.8635071053324862,0.8636995827538247,0.9252336448598131,0.8140703517587939,0.8005390835579514,0.9310344827586207,0.8696519983093035,"[0.9310344827586207, 0.8005390835579514]","[0.8140703517587939, 0.9252336448598131]","[0.868632707774799, 0.8583815028901735]","[np.float64(0.8140703517587939), np.float64(0.9252336448598131)]"
SVM,19,4,0.9517483585280196,0.8886509635974305,0.950280128645821,0.7510381620519719,0.7480177869797426,0.8688046647230321,0.8737554320919743,0.8739495798319328,0.9113149847094801,0.8423772609819121,0.83008356545961,0.9183098591549296,0.8768461228456961,"[0.9183098591549296, 0.83008356545961]","[0.8423772609819121, 0.9113149847094801]","[0.8787061994609164, 0.8688046647230321]","[np.float64(0.8423772609819121), np.float64(0.9113149847094801)]"
