,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
wavelet-HL_glcm_Imc2,0.8042717479060628,<,0.5348211147363157,0.7308693388859969,0.7311633514165159,mann-whitney U-test,5.082323490138832e-217
original_glcm_InverseVariance,0.8037530683831727,>,0.4196312992553701,0.755877034358047,0.756376887038001,mann-whitney U-test,2.742531259484269e-216
wavelet2-LL_glrlm_HighGrayLevelRunEmphasis,0.8033354262507064,<,309.88097919230273,0.7386777719937533,0.7383966244725738,mann-whitney U-test,1.0634717119838413e-215
log-sigma-0-6-mm-3D_glszm_ZoneEntropy,0.802895819468148,<,5.784353816339278,0.7293076522644456,0.7293550331525015,mann-whitney U-test,4.4195855723689893e-215
wavelet2-LL_glrlm_GrayLevelVariance,0.8024681363527824,<,57.6391499912376,0.7334721499219157,0.7317661241711875,mann-whitney U-test,1.7635904792677022e-214
wavelet2-HL_gldm_DependenceEntropy,0.8020608489839309,<,4.819617045299019,0.7319104633003644,0.7329716696805304,mann-whitney U-test,6.576037712894717e-214
original_gldm_SmallDependenceHighGrayLevelEmphasis,0.8019296886448093,<,5.502620538619273,0.7345132743362832,0.7347799879445449,mann-whitney U-test,1.0043023754432397e-213
log-sigma-0-6-mm-3D_glcm_Imc2,0.8009936807701685,<,0.6264291178593887,0.7329515877147319,0.7311633514165159,mann-whitney U-test,2.0508273519878846e-212
original_glcm_Idmn,0.8009723436815075,>,0.9848570502051456,0.7420132610006027,0.7418011452368558,mann-whitney U-test,2.1965738362615358e-212
wavelet-HL_glrlm_RunEntropy,0.8009255903548828,<,3.5070651374896475,0.7324310255075481,0.733574442435202,mann-whitney U-test,2.5531250962351095e-212
wavelet2-LL_glrlm_ShortRunHighGrayLevelEmphasis,0.8008675409224966,<,295.2232124540402,0.7360749609578344,0.7359855334538878,mann-whitney U-test,3.077285721385714e-212
wavelet2-LH_glcm_Correlation,0.8008672271417809,<,0.2528710705539956,0.7376366475793857,0.7359855334538878,mann-whitney U-test,3.080393047929449e-212
logarithm_firstorder_Uniformity,0.8007082972093285,>,0.1787057547268668,0.7359855334538878,0.7355543987506508,mann-whitney U-test,5.135147683627013e-212
log-sigma-3-mm-3D_glcm_SumEntropy,0.7998945069234146,<,3.4565033312706976,0.7256637168141593,0.7245328511151297,mann-whitney U-test,7.001374686246057e-211
log-sigma-3-mm-3D_firstorder_Variance,0.7997065522747691,<,405.7626362238785,0.7329515877147319,0.7329716696805304,mann-whitney U-test,1.278803035915383e-210
log-sigma-3-mm-3D_gldm_GrayLevelVariance,0.7996701537117592,<,2.663033378006073,0.7324310255075481,0.7323688969258589,mann-whitney U-test,1.4369746725966081e-210
wavelet2-LL_firstorder_Energy,0.7995917085328587,<,247669753.6971177,0.7303487766788131,0.7305605786618445,mann-whitney U-test,1.8474722788900812e-210
log-sigma-2-mm-3D_firstorder_MeanAbsoluteDeviation,0.7985267367841055,<,14.633554306449277,0.7376366475793857,0.7371910789632309,mann-whitney U-test,5.562753239391608e-209
log-sigma-2-mm-3D_glrlm_RunEntropy,0.7984379368415901,<,4.131048230639065,0.7339927121290994,0.7341772151898734,mann-whitney U-test,7.385009366357818e-209
log-sigma-2-mm-3D_gldm_DependenceEntropy,0.7973670032592403,<,5.273870980014255,0.7298282144716294,0.7305605786618445,mann-whitney U-test,2.2366667400889957e-207
log-sigma-0-6-mm-3D_gldm_DependenceEntropy,0.7966989641157236,<,4.583645345038021,0.7230609057782404,0.7233273056057866,mann-whitney U-test,1.8659552854452113e-206
log-sigma-0-6-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.7964689628511873,>,0.2203126725191397,0.729957805907173,0.7293076522644456,mann-whitney U-test,3.8691890987148166e-206
wavelet2-HL_glcm_Imc2,0.796426602454581,<,0.6755168326007833,0.7277459656428943,0.7281494876431585,mann-whitney U-test,4.4251172294524893e-206
original_glrlm_RunLengthNonUniformityNormalized,0.7958100233484231,<,0.5631161061249611,0.7438833940655908,0.7438215792646172,mann-whitney U-test,3.1163247309670333e-205
wavelet2-LL_gldm_LargeDependenceHighGrayLevelEmphasis,0.7946022813740709,<,959.6898334884684,0.7272254034357105,0.7269439421338155,mann-whitney U-test,1.4093873735078506e-203
log-sigma-2-mm-3D_glcm_JointEntropy,0.7944824171407109,<,4.54193811559937,0.7334721499219157,0.733574442435202,mann-whitney U-test,2.055669379424555e-203
original_glrlm_ShortRunEmphasis,0.7938821546317643,<,0.7716343600987836,0.7423217074440396,0.7426160337552743,mann-whitney U-test,1.357855999716791e-202
wavelet2-LL_firstorder_TotalEnergy,0.7933722609689109,<,465626311.409969,0.7225403435710568,0.7227245328511152,mann-whitney U-test,6.729887080216517e-202
