Classifier,Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
Gradient Boosting,1,1,0.9998000299955007,0.9937369519832986,0.9251279024006296,0.7465007780932257,0.7462039045553146,0.8615384615384616,0.8730769230769231,0.8741258741258742,0.8484848484848485,0.8961038961038961,0.875,0.8734177215189873,0.8722943722943723,"[0.8734177215189873, 0.875]","[0.8961038961038961, 0.8484848484848485]","[0.8846153846153846, 0.8615384615384616]","[0.8961038961038961, 0.8484848484848485]"
Gradient Boosting,2,1,0.9999748402354954,0.9957805907172996,0.932657004830918,0.6942826258742403,0.6932016269610691,0.835820895522388,0.8464818763326225,0.8472222222222222,0.8115942028985508,0.88,0.8615384615384616,0.8354430379746836,0.8457971014492753,"[0.8354430379746836, 0.8615384615384616]","[0.88, 0.8115942028985508]","[0.8571428571428571, 0.835820895522388]","[0.88, 0.8115942028985508]"
Gradient Boosting,3,1,0.9996037151702787,0.9879032258064516,0.9343125254997959,0.7082823337413301,0.7082823337413301,0.8245614035087719,0.8541411668706651,0.8601398601398601,0.8245614035087719,0.8837209302325582,0.8245614035087719,0.8837209302325582,0.8541411668706651,"[0.8837209302325582, 0.8245614035087719]","[0.8837209302325582, 0.8245614035087719]","[0.8837209302325582, 0.8245614035087719]","[0.8837209302325582, 0.8245614035087719]"
Gradient Boosting,4,1,0.9999503722084367,0.9959514170040485,0.9336158192090396,0.709727181041618,0.7085201793721974,0.8245614035087719,0.8541411668706651,0.8601398601398601,0.7966101694915254,0.9047619047619048,0.8545454545454545,0.8636363636363636,0.8506860371267151,"[0.8636363636363636, 0.8545454545454545]","[0.9047619047619048, 0.7966101694915254]","[0.8837209302325582, 0.8245614035087719]","[0.9047619047619048, 0.7966101694915254]"
Gradient Boosting,5,1,0.9995174581178392,0.9899396378269618,0.9183087027914614,0.6486903145934894,0.6433203631647211,0.7933884297520661,0.8209366391184574,0.8251748251748252,0.8571428571428571,0.8045977011494253,0.7384615384615385,0.8974358974358975,0.8308702791461412,"[0.8974358974358975, 0.7384615384615385]","[0.8045977011494253, 0.8571428571428571]","[0.8484848484848485, 0.7933884297520661]","[0.8045977011494253, 0.8571428571428571]"
Gradient Boosting,6,2,0.9999874874874874,0.9894736842105263,0.9365671641791045,0.6910840534171249,0.6910840534171249,0.835820895522388,0.8455420267085625,0.8461538461538461,0.835820895522388,0.8552631578947368,0.835820895522388,0.8552631578947368,0.8455420267085625,"[0.8552631578947368, 0.835820895522388]","[0.8552631578947368, 0.835820895522388]","[0.8552631578947368, 0.835820895522388]","[0.8552631578947368, 0.835820895522388]"
Gradient Boosting,7,2,0.9999747780468119,0.9957446808510638,0.9163611807833301,0.6344691881705892,0.6239845261121857,0.7906976744186046,0.8104431768319438,0.8125,0.7183098591549296,0.9041095890410958,0.8793103448275862,0.7674418604651163,0.8112097240980127,"[0.7674418604651163, 0.8793103448275862]","[0.9041095890410958, 0.7183098591549296]","[0.8301886792452831, 0.7906976744186046]","[0.9041095890410958, 0.7183098591549296]"
Gradient Boosting,8,2,0.9998640162191563,0.9920318725099602,0.9264462809917355,0.7389248182363681,0.7376681614349776,0.8421052631578947,0.8687270501835985,0.8741258741258742,0.8727272727272727,0.875,0.8135593220338984,0.9166666666666666,0.8738636363636363,"[0.9166666666666666, 0.8135593220338984]","[0.875, 0.8727272727272727]","[0.8953488372093024, 0.8421052631578947]","[0.875, 0.8727272727272727]"
Gradient Boosting,9,2,0.9998390092879257,0.993963782696177,0.9335985312117503,0.7160215053506973,0.7133694127079575,0.8333333333333334,0.856425702811245,0.8601398601398601,0.8771929824561403,0.8488372093023255,0.7936507936507936,0.9125,0.8630150958792329,"[0.9125, 0.7936507936507936]","[0.8488372093023255, 0.8771929824561403]","[0.8795180722891566, 0.8333333333333334]","[0.8488372093023255, 0.8771929824561403]"
Gradient Boosting,10,2,0.9999256965944272,0.993963782696177,0.9145246838025296,0.7119971520170879,0.7033488096414107,0.832,0.8507826086956521,0.8531468531468531,0.9122807017543859,0.813953488372093,0.7647058823529411,0.9333333333333333,0.8631170950632394,"[0.9333333333333333, 0.7647058823529411]","[0.813953488372093, 0.9122807017543859]","[0.8695652173913043, 0.832]","[0.813953488372093, 0.9122807017543859]"
Gradient Boosting,11,3,1.0,1.0,0.8984674329501916,0.6408851151953222,0.6402877697841727,0.7863247863247863,0.8200629779577148,0.8263888888888888,0.8070175438596491,0.8390804597701149,0.7666666666666667,0.8690476190476191,0.8230490018148819,"[0.8690476190476191, 0.7666666666666667]","[0.8390804597701149, 0.8070175438596491]","[0.8538011695906432, 0.7863247863247863]","[0.8390804597701149, 0.8070175438596491]"
Gradient Boosting,12,3,0.9998500224966255,0.9937369519832986,0.9342778433687525,0.6798145977573178,0.6781485468245425,0.8321167883211679,0.8388771861068927,0.8391608391608392,0.8636363636363636,0.8181818181818182,0.8028169014084507,0.875,0.8409090909090909,"[0.875, 0.8028169014084507]","[0.8181818181818182, 0.8636363636363636]","[0.8456375838926175, 0.8321167883211679]","[0.8181818181818182, 0.8636363636363636]"
Gradient Boosting,13,3,0.9997386759581881,0.9918367346938776,0.89247311827957,0.6572743411578077,0.6570057965220868,0.8032786885245902,0.8284686125549781,0.8321678321678322,0.7903225806451613,0.8641975308641975,0.8166666666666667,0.8433734939759037,0.8272600557546794,"[0.8433734939759037, 0.8166666666666667]","[0.8641975308641975, 0.7903225806451613]","[0.8536585365853658, 0.8032786885245902]","[0.8641975308641975, 0.7903225806451613]"
Gradient Boosting,14,3,0.9995165848579504,0.9858585858585859,0.9468559837728195,0.6935811176310093,0.6929133858267716,0.8141592920353983,0.846386004399202,0.8531468531468531,0.7931034482758621,0.8941176470588236,0.8363636363636363,0.8636363636363636,0.8436105476673428,"[0.8636363636363636, 0.8363636363636363]","[0.8941176470588236, 0.7931034482758621]","[0.8786127167630058, 0.8141592920353983]","[0.8941176470588236, 0.7931034482758621]"
Gradient Boosting,15,3,0.9999002369372739,0.9917695473251029,0.9179193037974683,0.7035361257027078,0.7034659820282413,0.8372093023255814,0.8517256702710709,0.8531468531468531,0.84375,0.8607594936708861,0.8307692307692308,0.8717948717948718,0.8522547468354431,"[0.8717948717948718, 0.8307692307692308]","[0.8607594936708861, 0.84375]","[0.8662420382165605, 0.8372093023255814]","[0.8607594936708861, 0.84375]"
Gradient Boosting,16,4,0.9999120459371504,0.99581589958159,0.9549148606811145,0.7770897832817337,0.7770897832817337,0.8823529411764706,0.8885448916408669,0.8888888888888888,0.8823529411764706,0.8947368421052632,0.8823529411764706,0.8947368421052632,0.8885448916408669,"[0.8947368421052632, 0.8823529411764706]","[0.8947368421052632, 0.8823529411764706]","[0.8947368421052632, 0.8823529411764706]","[0.8947368421052632, 0.8823529411764706]"
Gradient Boosting,17,4,0.9997764586075855,0.9939148073022313,0.9106425702811245,0.5931661423479664,0.5902578796561604,0.7716535433070866,0.7946318031000842,0.7972027972027972,0.8166666666666667,0.7831325301204819,0.7313432835820896,0.8552631578947368,0.7998995983935743,"[0.8552631578947368, 0.7313432835820896]","[0.7831325301204819, 0.8166666666666667]","[0.8176100628930818, 0.7716535433070866]","[0.7831325301204819, 0.8166666666666667]"
Gradient Boosting,18,4,0.9997768853190541,0.9939393939393939,0.9290060851926978,0.7429979863418691,0.7417736757624398,0.85,0.8707831325301205,0.8741258741258742,0.8793103448275862,0.8705882352941177,0.8225806451612904,0.9135802469135802,0.874949290060852,"[0.9135802469135802, 0.8225806451612904]","[0.8705882352941177, 0.8793103448275862]","[0.891566265060241, 0.85]","[0.8705882352941177, 0.8793103448275862]"
Gradient Boosting,19,4,0.9998762713122664,0.992,0.9068144499178983,0.6405254379633463,0.6388524093342762,0.7863247863247863,0.819197896120973,0.8251748251748252,0.8214285714285714,0.8275862068965517,0.7540983606557377,0.8780487804878049,0.8245073891625616,"[0.8780487804878049, 0.7540983606557377]","[0.8275862068965517, 0.8214285714285714]","[0.8520710059171598, 0.7863247863247863]","[0.8275862068965517, 0.8214285714285714]"
Gradient Boosting,20,4,0.9999250955032334,0.9916666666666667,0.9072978303747535,0.646658126865568,0.646074646074646,0.8031496062992126,0.8229584509483485,0.8251748251748252,0.7846153846153846,0.8589743589743589,0.8225806451612904,0.8271604938271605,0.8217948717948718,"[0.8271604938271605, 0.8225806451612904]","[0.8589743589743589, 0.7846153846153846]","[0.8427672955974843, 0.8031496062992126]","[0.8589743589743589, 0.7846153846153846]"
Gradient Boosting,21,5,1.0,0.9979296066252588,0.8950340798442065,0.6964603372649858,0.6940312922542012,0.8382352941176471,0.846749226006192,0.8472222222222222,0.8769230769230769,0.8227848101265823,0.8028169014084507,0.8904109589041096,0.8498539435248296,"[0.8904109589041096, 0.8028169014084507]","[0.8227848101265823, 0.8769230769230769]","[0.8552631578947368, 0.8382352941176471]","[0.8227848101265823, 0.8769230769230769]"
Gradient Boosting,22,5,0.9999248365194298,0.9957983193277311,0.9479411764705883,0.7411129239279747,0.7352625937834941,0.8689655172413793,0.867106872095867,0.8671328671328671,0.9264705882352942,0.8133333333333334,0.8181818181818182,0.9242424242424242,0.8699019607843137,"[0.9242424242424242, 0.8181818181818182]","[0.8133333333333334, 0.9264705882352942]","[0.8652482269503546, 0.8689655172413793]","[0.8133333333333334, 0.9264705882352942]"
Gradient Boosting,23,5,0.9997520947989489,0.9939393939393939,0.9093306288032454,0.599302135588708,0.598314606741573,0.7666666666666667,0.798995983935743,0.8041958041958042,0.7931034482758621,0.8117647058823529,0.7419354838709677,0.8518518518518519,0.8024340770791075,"[0.8518518518518519, 0.7419354838709677]","[0.8117647058823529, 0.7931034482758621]","[0.8313253012048193, 0.7666666666666667]","[0.8117647058823529, 0.7931034482758621]"
Gradient Boosting,24,5,0.9995913312693498,0.993963782696177,0.9410444716442269,0.7237620887222882,0.7236855486626665,0.8347826086956521,0.8618357487922705,0.8671328671328671,0.8421052631578947,0.8837209302325582,0.8275862068965517,0.8941176470588236,0.8629130966952264,"[0.8941176470588236, 0.8275862068965517]","[0.8837209302325582, 0.8421052631578947]","[0.8888888888888888, 0.8347826086956521]","[0.8837209302325582, 0.8421052631578947]"
Gradient Boosting,25,5,0.9998883374689826,0.9959677419354839,0.9003228410008071,0.5921296748658681,0.5898381479205081,0.75,0.7945402298850575,0.8041958041958042,0.711864406779661,0.8690476190476191,0.7924528301886793,0.8111111111111111,0.79045601291364,"[0.8111111111111111, 0.7924528301886793]","[0.8690476190476191, 0.711864406779661]","[0.8390804597701149, 0.75]","[0.8690476190476191, 0.711864406779661]"
Gradient Boosting,26,6,0.999924653405666,0.9915254237288136,0.9363013698630137,0.7636601191370014,0.7617834394904459,0.8740740740740741,0.8807456463085602,0.8811188811188811,0.8428571428571429,0.9178082191780822,0.9076923076923077,0.8589743589743589,0.8803326810176125,"[0.8589743589743589, 0.9076923076923077]","[0.9178082191780822, 0.8428571428571429]","[0.8874172185430463, 0.8740740740740741]","[0.9178082191780822, 0.8428571428571429]"
Gradient Boosting,27,6,0.9998745766963502,0.9915611814345991,0.918135526831179,0.6096319966125595,0.6086786551993745,0.8028169014084507,0.8041862284820032,0.8041958041958042,0.8260869565217391,0.7837837837837838,0.7808219178082192,0.8285714285714286,0.8049353701527615,"[0.8285714285714286, 0.7808219178082192]","[0.7837837837837838, 0.8260869565217391]","[0.8055555555555556, 0.8028169014084507]","[0.7837837837837838, 0.8260869565217391]"
Gradient Boosting,28,6,0.9998390531372258,0.9980276134122288,0.8971594443292557,0.621417787280623,0.6136724960254372,0.7692307692307693,0.8056680161943319,0.8125,0.8490566037735849,0.7912087912087912,0.703125,0.9,0.820132697491188,"[0.9, 0.703125]","[0.7912087912087912, 0.8490566037735849]","[0.8421052631578947, 0.7692307692307693]","[0.7912087912087912, 0.8490566037735849]"
